@relation 'adult-data-training-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0-weka.filters.unsupervised.attribute.Remove-R4,14-weka.filters.unsupervised.instance.Normalize-N1.0-L2.0'

@attribute age numeric
@attribute workclass {Private,Self-emp-not-inc,Self-emp-inc,Federal-gov,Local-gov,State-gov,Without-pay,Never-worked}
@attribute fnlwgt numeric
@attribute education-num numeric
@attribute marital-status {Married-civ-spouse,Divorced,Never-married,Separated,Widowed,Married-spouse-absent,Married-AF-spouse}
@attribute occupation {Tech-support,Craft-repair,Other-service,Sales,Exec-managerial,Prof-specialty,Handlers-cleaners,Machine-op-inspct,Adm-clerical,Farming-fishing,Transport-moving,Priv-house-serv,Protective-serv,Armed-Forces}
@attribute relationship {Wife,Own-child,Husband,Not-in-family,Other-relative,Unmarried}
@attribute race {White,Asian-Pac-Islander,Amer-Indian-Eskimo,Other,Black}
@attribute sex {Female,Male}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute salary {>50K,<=50K}

@data
0.001027,Self-emp-not-inc,0.999999,0.000299,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,0.00056,<=50K
0.000239,Private,1,0.000055,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.000368,<=50K
0.000528,Private,1,0.000163,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,0.000503,>50K
0.000177,?,1,0.000052,Divorced,?,Not-in-family,White,Male,0,0,0.000201,<=50K
0.000284,?,1,0.000041,Married-civ-spouse,?,Husband,White,Male,0,0,0.000181,>50K
0.000137,Self-emp-inc,1,0.000064,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.000245,>50K
0.000176,Private,0.999983,0.000033,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.005775,0.000146,<=50K
0.000022,Private,1,0.000009,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,0.000043,<=50K
0.000149,Private,0.999983,0.000039,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.00577,0.000121,>50K
0.000495,Private,1,0.000085,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.000341,>50K
0.000122,Private,1,0.000035,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.000191,>50K
0.000336,Private,0.999163,0.00005,Married-civ-spouse,Sales,Husband,White,Male,0.040894,0,0.000364,>50K
0.000119,Private,0.999896,0.000037,Separated,Tech-support,Unmarried,Black,Female,0.014439,0,0.000149,<=50K
0.000171,Private,1,0.000047,Separated,Handlers-cleaners,Unmarried,White,Male,0,0,0.000182,<=50K
0.000202,State-gov,0.999168,0.000053,Married-civ-spouse,Protective-serv,Husband,White,Male,0.040794,0,0.000212,>50K
0.000088,Private,1,0.000041,Never-married,Handlers-cleaners,Other-relative,Other,Female,0,0,0.000277,<=50K
0.000233,Private,1,0.000036,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0.000213,>50K
0.000142,Private,1,0.000065,Divorced,Sales,Own-child,Asian-Pac-Islander,Female,0,0,0.000194,<=50K
0.000135,Private,1,0.000062,Never-married,Craft-repair,Own-child,White,Male,0,0,0.000225,<=50K
0.000616,Private,0.998588,0.000223,Married-civ-spouse,Tech-support,Husband,White,Male,0.05311,0,0.000719,>50K
0.000581,Private,0.999999,0.000238,Separated,Other-service,Other-relative,White,Male,0,0,0.000924,<=50K
0.000156,Private,1,0.000011,Married-spouse-absent,Farming-fishing,Not-in-family,White,Male,0,0,0.000134,<=50K
0.000446,?,1,0.000106,Married-civ-spouse,?,Husband,White,Male,0,0,0.000133,>50K
0.000158,Private,0.999934,0.000085,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.011471,0.000243,>50K
0.000277,Private,1,0.00008,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.000321,>50K
0.000388,Local-gov,1,0.000116,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.000289,>50K
0.000267,Private,1,0.000051,Married-civ-spouse,Sales,Own-child,White,Female,0,0,0.000216,>50K
0.000152,Self-emp-inc,1,0.000064,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.000246,>50K
0.000177,Self-emp-not-inc,1,0.000034,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.00017,>50K
0.000206,Private,1,0.000075,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.000201,>50K
0.00018,Self-emp-not-inc,1,0.00006,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.00012,>50K
0.000135,Private,1,0.000048,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.000193,<=50K
0.000257,Self-emp-not-inc,1,0.000045,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,0.00027,<=50K
0.000443,Private,0.999888,0.000111,Divorced,Prof-specialty,Unmarried,White,Female,0,0.014935,0.00034,>50K
0.000224,Local-gov,1,0.000049,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,0.000219,>50K
0.000087,Private,1,0.000024,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.000096,>50K
0.000331,Private,1,0.000087,Separated,Adm-clerical,Unmarried,White,Male,0,0,0.000389,<=50K
0.00049,Private,1,0.000076,Widowed,Sales,Not-in-family,White,Female,0,0,0.000296,>50K
0.000143,Local-gov,0.999986,0.000027,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.005235,0.000133,<=50K
0.000582,Self-emp-not-inc,0.999831,0.000094,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.01838,0.000342,<=50K
0.000264,State-gov,1,0.000084,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0.00024,>50K
0.000403,Private,0.99795,0.00007,Married-civ-spouse,Craft-repair,Husband,White,Male,0.063995,0,0.000351,>50K
0.000205,Private,0.999139,0.000074,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.041487,0,0.000284,>50K
0.0003,Self-emp-not-inc,1,0.000092,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.00052,>50K
0.000562,Self-emp-not-inc,0.999454,0.000112,Married-civ-spouse,Sales,Husband,White,Male,0.033039,0,0.000087,<=50K
0.000184,Local-gov,1,0.000038,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.000171,>50K
0.00022,Private,1,0.00006,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.000267,>50K
0.000137,Private,1,0.000042,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,0.00013,>50K
0.000255,Private,1,0.000025,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.00025,>50K
0.001538,Self-emp-inc,0.939051,0.000244,Widowed,Sales,Not-in-family,White,Female,0.343772,0,0.001465,>50K
0.000423,Private,1,0.000078,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.000345,<=50K
0.000277,Self-emp-inc,1,0.00009,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.000104,<=50K
0.000171,Private,1,0.000072,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.000221,>50K
0.000399,Private,1,0.000068,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0.000338,>50K
0.00035,Private,0.998053,0.000077,Married-civ-spouse,Sales,Husband,White,Male,0.062363,0,0.000427,>50K
0.001274,Local-gov,0.999998,0.000435,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.001243,>50K
0.00038,Self-emp-inc,0.999671,0.000107,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.025657,0,0.000306,>50K
0.000263,Private,1,0.000071,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,0.000284,>50K
0.000302,Private,0.998782,0.000064,Married-civ-spouse,Craft-repair,Husband,White,Male,0.04933,0,0.000353,>50K
0.000225,Self-emp-inc,1,0.000047,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.000188,>50K
0.000072,Private,0.999974,0.00002,Never-married,Sales,Not-in-family,White,Male,0.007222,0,0.000109,<=50K
0.000409,?,1,0.000216,Never-married,?,Not-in-family,White,Female,0,0,0.000517,<=50K
0.00044,Private,1,0.000078,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.000345,<=50K
0.000114,Private,1,0.000032,Married-AF-spouse,Other-service,Other-relative,White,Female,0,0,0.000036,<=50K
0.000698,Private,0.999999,0.000206,Divorced,Exec-managerial,Own-child,White,Female,0,0,0.000793,>50K
0.000395,Federal-gov,1,0.000092,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0.000282,>50K
0.000251,Local-gov,1,0.000071,Divorced,Prof-specialty,Unmarried,White,Female,0,0,0.000235,<=50K
0.000283,State-gov,1,0.00009,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.000276,>50K
0.000129,Private,0.999983,0.000038,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.0058,0.000117,>50K
0.000126,Private,1,0.000042,Never-married,Other-service,Own-child,White,Male,0,0,0.000187,<=50K
0.000395,Private,1,0.000132,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.000526,>50K
0.000108,Private,1,0.000042,Never-married,Adm-clerical,Own-child,Black,Female,0,0,0.000188,<=50K
0.000128,Private,1,0.000029,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.000131,>50K
0.000266,Private,1,0.000069,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,0.000266,>50K
0.00044,Private,1,0.00012,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.00048,>50K
0.000364,Private,1,0.000099,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0.000441,<=50K
0.000076,Private,1,0.000036,Never-married,Sales,Own-child,White,Female,0,0,0.000073,<=50K
0.000095,Private,1,0.000037,Never-married,Other-service,Own-child,White,Male,0,0,0.000073,<=50K
0.000096,Local-gov,1,0.000029,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.000128,>50K
0.00093,Self-emp-not-inc,1,0.000129,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.000235,>50K
0.000116,Private,1,0.000055,Never-married,Sales,Own-child,White,Female,0,0,0.000157,<=50K
0.000241,Private,1,0.000065,Divorced,Prof-specialty,Unmarried,White,Female,0,0,0.000252,<=50K
0.000638,Local-gov,0.998531,0.000136,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.054169,0,0.000523,>50K
0.00053,Private,0.999714,0.000129,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.023877,0.00084,>50K
0.000172,?,1,0.000054,Married-civ-spouse,?,Husband,White,Male,0,0,0.000153,<=50K
0.000339,Private,1,0.000152,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,0.000491,>50K
0.000092,Private,1,0.000032,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.000143,<=50K
0.000194,State-gov,1,0.000065,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,0.000273,>50K
0.000195,Private,0.998584,0.000046,Married-civ-spouse,Sales,Husband,White,Male,0.053197,0,0.000177,>50K
0.000143,Private,1,0.00006,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.000184,>50K
0.000305,Self-emp-inc,1,0.000055,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.000293,>50K
0.000262,State-gov,1,0.00006,Divorced,Prof-specialty,Unmarried,White,Female,0,0,0.000305,>50K
0.000332,Private,1,0.000157,Never-married,Other-service,Own-child,White,Female,0,0,0.000437,<=50K
0.000152,State-gov,1,0.000073,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0.000209,<=50K
0.000345,Private,1,0.000059,Separated,Transport-moving,Not-in-family,White,Male,0,0,0.000195,<=50K
0.000171,Private,0.999646,0.000026,Married-civ-spouse,Craft-repair,Husband,White,Male,0.026606,0,0.000146,>50K
0.000442,Private,1,0.000189,Divorced,Machine-op-inspct,Other-relative,White,Male,0,0,0.000841,<=50K
0.000869,Private,0.999999,0.000235,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.000815,>50K
0.000128,Private,1,0.000053,Never-married,Transport-moving,Own-child,White,Female,0,0,0.000121,<=50K
0.000272,State-gov,1,0.000107,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.000495,>50K
0.000202,Private,1,0.000045,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.000202,>50K
0.000102,Private,1,0.000037,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.000169,>50K
0.000478,Private,0.999853,0.000126,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.017136,0.00045,>50K
0.000278,Private,1,0.000049,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.000218,<=50K
0.001627,Self-emp-not-inc,0.999997,0.000358,Never-married,Other-service,Not-in-family,White,Male,0,0,0.001627,<=50K
0.000409,Private,1,0.000086,Never-married,Other-service,Not-in-family,Black,Male,0,0,0.00038,<=50K
0.000178,Private,1,0.000069,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.000197,>50K
0.000125,Private,1,0.000024,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0,0.000139,<=50K
0.00024,Private,1,0.000038,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.000168,<=50K
0.000505,Self-emp-inc,0.990777,0.000117,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.1355,0,0.000451,>50K
0.001537,State-gov,0.999997,0.000327,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.001635,<=50K
0.000268,Self-emp-inc,0.999958,0.000043,Married-civ-spouse,Sales,Husband,White,Male,0,0.009108,0.000192,>50K
0.000476,Private,1,0.000031,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.00039,>50K
0.000464,Private,1,0.000096,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,0,0,0.000546,<=50K
0.000233,Private,1,0.000054,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.000358,>50K
0.000396,Private,0.999999,0.000159,Never-married,Farming-fishing,Own-child,White,Male,0,0,0.000951,<=50K
0.002209,Private,0.999994,0.000452,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,0,0,0.002511,<=50K
0.000284,Private,0.999959,0.000041,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.009068,0.000275,>50K
0.000094,Local-gov,1,0.000028,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0.000125,>50K
0.000267,Private,0.998583,0.000123,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.053222,0,0.000411,>50K
0.000322,Private,1,0.000012,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,0.000239,>50K
0.000286,Self-emp-inc,1,0.000073,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,0,0,0.000332,>50K
0.000102,Private,1,0.000031,Never-married,Adm-clerical,Unmarried,White,Female,0,0,0.000124,<=50K
0.000335,Private,1,0.000023,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,0,0,0.000312,>50K
0.000487,Private,1,0.000112,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0.0005,<=50K
0.000069,Private,1,0.000034,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0.000069,<=50K
0.000567,?,1,0.000136,Divorced,?,Unmarried,White,Male,0,0,0.00037,<=50K
0.000065,Private,0.999989,0.000035,Never-married,Prof-specialty,Not-in-family,White,Female,0,0.004722,0.000101,<=50K
0.000197,Private,1,0.000055,Never-married,Machine-op-inspct,Other-relative,Black,Male,0,0,0.000246,<=50K
0.000094,Private,1,0.000047,Never-married,Prof-specialty,Own-child,White,Female,0,0,0.000071,<=50K
0.000383,Private,0.999856,0.000098,Married-civ-spouse,Tech-support,Wife,White,Female,0,0.016952,0.000285,>50K
0.000227,Private,1,0.000082,Never-married,Other-service,Not-in-family,White,Male,0,0,0.000363,<=50K
0.000234,Private,0.999961,0.000052,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0.008847,0.000169,>50K
0.000116,Private,1,0.000045,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.000178,<=50K
0.000274,Private,1,0.000081,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.000373,>50K
0.000099,Federal-gov,1,0.000046,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0.000142,<=50K
0.000422,Local-gov,0.999915,0.000052,Widowed,Exec-managerial,Not-in-family,White,Male,0.013054,0,0.000286,<=50K
0.000307,Federal-gov,1,0.000058,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,0.00032,>50K
0.000316,Private,1,0.000111,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0.000385,>50K
0.00032,Private,1,0.000054,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.000217,>50K
0.00073,Private,0.999999,0.000212,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.001295,<=50K
0.000066,Self-emp-not-inc,1,0.000015,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0.000099,>50K
0.000132,Private,1,0.000069,Never-married,Tech-support,Not-in-family,White,Male,0,0,0.000211,<=50K
0.000174,Private,1,0.000046,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.00016,>50K
0.000944,Private,0.999999,0.000286,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.001287,<=50K
0.00072,Private,0.999565,0.000195,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.029464,0.000549,>50K
0.000121,Private,1,0.000061,Never-married,Sales,Own-child,White,Female,0,0,0.000188,<=50K
0.000223,Private,0.999962,0.000072,Divorced,Sales,Not-in-family,White,Male,0,0.008702,0.000334,>50K
0.000317,Private,1,0.000031,Divorced,Sales,Unmarried,White,Female,0,0,0.000208,<=50K
0.000152,Private,1,0.000044,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0.000197,<=50K
0.000063,Private,1,0.000029,Never-married,Other-service,Not-in-family,White,Male,0,0,0.000097,<=50K
0.000738,Self-emp-not-inc,0.999999,0.00017,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.000757,>50K
0.000227,Private,1,0.000039,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.000257,>50K
0.00013,Private,1,0.000062,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,0.000248,<=50K
0.000273,State-gov,1,0.000132,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,0.000376,<=50K
0.000194,Federal-gov,1,0.000055,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.000243,>50K
0.000055,Private,1,0.000011,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,0.000074,<=50K
0.000183,Private,1,0.000055,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.000244,>50K
0.000052,Private,1,0.000017,Married-spouse-absent,Transport-moving,Not-in-family,Black,Male,0,0,0.000068,<=50K
0.00042,Private,1,0.000136,Widowed,Exec-managerial,Unmarried,White,Female,0,0,0.000407,<=50K
0.000142,Private,1,0.000046,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.000229,<=50K
0.000094,Federal-gov,1,0.000044,Never-married,Tech-support,Not-in-family,Black,Female,0,0,0.000134,<=50K
0.000242,Private,1,0.000083,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.000255,>50K
0.000139,State-gov,1,0.000072,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0.000257,<=50K
0.00012,Private,1,0.000065,Never-married,Exec-managerial,Own-child,White,Female,0,0,0.000075,<=50K
0.000277,Private,0.999571,0.000073,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.029272,0,0.000226,>50K
0.000118,Self-emp-inc,0.999973,0.000039,Married-civ-spouse,Sales,Husband,White,Male,0,0.007318,0.000182,>50K
0.000049,Self-emp-inc,0.999623,0.000018,Never-married,Other-service,Not-in-family,Black,Male,0.027473,0,0.000101,>50K
0.001502,Self-emp-not-inc,0.999997,0.000368,Never-married,Sales,Unmarried,White,Male,0,0,0.0017,>50K
0.0003,Private,1,0.000054,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.000268,>50K
0.000172,Private,1,0.000052,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.000205,>50K
0.000082,Private,1,0.000037,Never-married,Machine-op-inspct,Other-relative,Other,Male,0,0,0.000132,<=50K
0.000381,Private,0.999999,0.000166,Never-married,Transport-moving,Not-in-family,White,Male,0,0,0.000995,<=50K
0.000287,Private,0.999972,0.000069,Divorced,Sales,Not-in-family,White,Female,0,0.007484,0.000202,<=50K
0.000207,Private,1,0.000059,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,0.000237,<=50K
0.000413,Private,1,0.0001,Divorced,Adm-clerical,Unmarried,White,Female,0,0,0.000447,<=50K
0.000202,?,1,0.000055,Divorced,?,Not-in-family,Asian-Pac-Islander,Female,0,0,0.000252,<=50K
0.000457,Private,0.99991,0.000051,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.013397,0.000147,>50K
0.002453,Self-emp-not-inc,0.999995,0.000481,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.001924,<=50K
0.000649,Private,1,0.000043,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.000426,<=50K
0.000366,?,1,0.000044,Married-civ-spouse,?,Husband,White,Male,0,0,0.000101,<=50K
0.000065,Private,1,0.000033,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,0.000065,<=50K
0.000195,Self-emp-inc,1,0.000059,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.000326,>50K
0.000191,Private,0.999623,0.000053,Married-civ-spouse,Sales,Husband,White,Male,0.02745,0,0.000265,>50K
0.000314,Private,0.999932,0.000086,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.01163,0.00029,>50K
0.001627,Self-emp-not-inc,0.999998,0.00046,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0.001414,>50K
0.000133,Local-gov,1,0.000034,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0.000113,>50K
0.000357,Private,1,0.000049,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.00028,<=50K
0.000518,Local-gov,1,0.000082,Divorced,Other-service,Not-in-family,White,Female,0,0,0.000364,<=50K
0.00028,Federal-gov,1,0.000054,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0.000416,<=50K
0.000208,Private,1,0.000058,Divorced,Other-service,Unmarried,White,Female,0,0,0.000227,<=50K
0.000194,Self-emp-not-inc,1,0.000038,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.000159,<=50K
0.0001,Private,1,0.000023,Never-married,Adm-clerical,Unmarried,White,Female,0,0,0.000117,<=50K
0.000176,Self-emp-not-inc,0.898123,0.000062,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.439745,0,0.00022,>50K
0.000167,Private,1,0.000028,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.000189,>50K
0.000991,Self-emp-not-inc,0.998516,0.000248,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0.054427,0.001789,>50K
0.000241,Private,0.996601,0.000071,Married-civ-spouse,Transport-moving,Husband,White,Male,0.082377,0,0.000302,>50K
0.000172,Private,1,0.000032,Divorced,Craft-repair,Unmarried,White,Male,0,0,0.000144,<=50K
0.000351,Private,1,0.000104,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.000319,>50K
0.000106,Private,1,0.000031,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.000137,<=50K
0.001211,Private,0.99018,0.000351,Married-civ-spouse,Craft-repair,Husband,White,Male,0.139783,0,0.001275,>50K
0.000137,Private,1,0.00005,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.000216,>50K
0.000139,Private,1,0.000058,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.00018,<=50K
0.000212,Private,1,0.000023,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.000185,<=50K
0.000429,Private,1,0.000109,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.000589,>50K
0.000526,Private,1,0.000044,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,0.000329,<=50K
0.000587,State-gov,1,0.000326,Never-married,Adm-clerical,Own-child,White,Male,0,0,0.000326,<=50K
0.000121,Private,1,0.000052,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,0.000173,<=50K
0.000629,Local-gov,1,0.00013,Widowed,Adm-clerical,Not-in-family,Black,Female,0,0,0.000434,<=50K
0.0001,Private,1,0.000032,Separated,Sales,Unmarried,White,Female,0,0,0.000129,<=50K
0.000275,Self-emp-inc,1,0.000087,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.000235,>50K
0.000435,Private,1,0.000068,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.000194,>50K
0.000048,State-gov,0.999798,0.00002,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.020089,0,0.000067,>50K
0.000292,Local-gov,1,0.000077,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,0.000193,>50K
0.000121,Private,1,0.000048,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,0.000147,<=50K
0.000377,Private,1,0.000107,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.000361,>50K
0.000139,Private,1,0.000029,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0.000116,>50K
0.00026,Self-emp-not-inc,1,0.000055,Married-civ-spouse,Tech-support,Husband,Black,Male,0,0,0.000222,>50K
0.00008,?,1,0.000028,Never-married,?,Own-child,White,Female,0,0,0.000094,<=50K
0.000265,Self-emp-not-inc,0.923397,0.000058,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.383846,0,0.000154,>50K
0.000217,Private,1,0.000053,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.00027,>50K
0.000857,Private,0.999999,0.000126,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.000632,>50K
0.000233,Private,0.999948,0.000033,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0.010237,0.000217,>50K
0.000303,Private,1,0.000066,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.000227,>50K
0.000811,Private,0.999999,0.00034,Never-married,Sales,Own-child,White,Male,0,0,0.001177,<=50K
0.000344,Private,1,0.000115,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.000397,>50K
0.000139,Private,1,0.00005,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,0.000222,<=50K
0.000345,Private,1,0.000067,Divorced,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,0,0,0.000337,<=50K
0.000155,Self-emp-not-inc,0.999271,0.00004,Never-married,Machine-op-inspct,Own-child,White,Male,0.038189,0,0.000177,>50K
0.000636,?,1,0.000289,Never-married,?,Own-child,White,Female,0,0,0.000578,<=50K
0.000147,Federal-gov,1,0.000029,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.000118,>50K
0.000468,Private,0.997859,0.000077,Married-civ-spouse,Craft-repair,Husband,White,Male,0.065402,0,0.00034,>50K
0.000162,Private,0.999573,0.000055,Divorced,Exec-managerial,Not-in-family,White,Male,0.02922,0,0.000256,<=50K
0.000255,Private,1,0.000035,Never-married,Craft-repair,Other-relative,Asian-Pac-Islander,Male,0,0,0.000157,<=50K
0.000926,Private,0.999999,0.000265,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.001102,<=50K
0.000386,Private,1,0.000029,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.000437,>50K
0.000536,Self-emp-not-inc,1,0.000132,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.000506,<=50K
