@relation adult-data-training-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute age numeric
@attribute workclass {Private,Self-emp-not-inc,Self-emp-inc,Federal-gov,Local-gov,State-gov,Without-pay,Never-worked}
@attribute education {Bachelors,Some-college,11th,HS-grad,Prof-school,Assoc-acdm,Assoc-voc,9th,7th-8th,12th,Masters,1st-4th,10th,Doctorate,5th-6th,Preschool}
@attribute education-num numeric
@attribute marital-status {Married-civ-spouse,Divorced,Never-married,Separated,Widowed,Married-spouse-absent,Married-AF-spouse}
@attribute occupation {Tech-support,Craft-repair,Other-service,Sales,Exec-managerial,Prof-specialty,Handlers-cleaners,Machine-op-inspct,Adm-clerical,Farming-fishing,Transport-moving,Priv-house-serv,Protective-serv,Armed-Forces}
@attribute relationship {Wife,Own-child,Husband,Not-in-family,Other-relative,Unmarried}
@attribute race {White,Asian-Pac-Islander,Amer-Indian-Eskimo,Other,Black}
@attribute sex {Female,Male}
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute native-country {United-States,Cambodia,England,Puerto-Rico,Canada,Germany,Outlying-US(Guam-USVI-etc),India,Japan,Greece,South,China,Cuba,Iran,Honduras,Philippines,Italy,Poland,Jamaica,Vietnam,Mexico,Portugal,Ireland,France,Dominican-Republic,Laos,Ecuador,Taiwan,Haiti,Columbia,Hungary,Guatemala,Nicaragua,Scotland,Thailand,Yugoslavia,El-Salvador,Trinadad&Tobago,Peru,Hong,Holand-Netherlands}
@attribute salary {>50K,<=50K}

@data
0.219178,Private,HS-grad,0.533333,Divorced,Sales,Unmarried,White,Female,0,0.397959,United-States,<=50K
0.493151,?,Bachelors,0.8,Married-civ-spouse,?,Husband,White,Male,0,0.295918,United-States,>50K
0.342466,Private,10th,0.333333,Married-civ-spouse,Craft-repair,Own-child,Other,Male,0,0.428571,United-States,>50K
0.561644,Private,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.44898,United-States,>50K
0.232877,Self-emp-not-inc,7th-8th,0.2,Never-married,Craft-repair,Own-child,White,Male,0,0.397959,United-States,<=50K
0.424658,Private,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.397959,United-States,<=50K
0.246575,Private,Masters,0.866667,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0.397959,?,>50K
0.273973,Private,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0.153061,United-States,>50K
0.273973,Private,Prof-school,0.933333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.5,United-States,>50K
0.465753,?,Doctorate,1,Never-married,?,Not-in-family,White,Male,0.648301,0.397959,United-States,>50K
0.726027,Self-emp-not-inc,Bachelors,0.8,Married-civ-spouse,Craft-repair,Husband,White,Male,0.545684,0.112245,United-States,>50K
0.30137,Private,Bachelors,0.8,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0.397959,Poland,>50K
0.369863,Self-emp-not-inc,HS-grad,0.533333,Married-civ-spouse,Sales,Wife,White,Female,0,0.397959,United-States,>50K
0.452055,Private,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.5,United-States,>50K
0.356164,Private,HS-grad,0.533333,Married-civ-spouse,Sales,Other-relative,White,Female,0,0.438776,Poland,<=50K
0.232877,Private,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.5,United-States,>50K
0.547945,Private,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.397959,United-States,>50K
0.273973,Private,Bachelors,0.8,Married-civ-spouse,Tech-support,Husband,White,Male,0,0.397959,United-States,>50K
0.356164,Local-gov,Some-college,0.6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.163265,United-States,<=50K
0.273973,Local-gov,Bachelors,0.8,Married-civ-spouse,Other-service,Husband,White,Male,0,0.397959,United-States,>50K
0.424658,Self-emp-inc,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.602041,United-States,>50K
0.054795,Private,HS-grad,0.533333,Never-married,Adm-clerical,Unmarried,White,Female,0,0.397959,United-States,<=50K
0.260274,Private,Assoc-acdm,0.733333,Divorced,Sales,Unmarried,White,Female,0,0.397959,United-States,<=50K
0.150685,Private,Some-college,0.6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.479592,United-States,<=50K
0.465753,Private,HS-grad,0.533333,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0.397959,United-States,>50K
0.205479,Self-emp-not-inc,Bachelors,0.8,Never-married,Prof-specialty,Own-child,Black,Female,0,0.602041,?,<=50K
0.493151,Private,Some-college,0.6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0.5,United-States,>50K
0.369863,Self-emp-inc,Some-college,0.6,Married-civ-spouse,Sales,Husband,White,Male,0,0.704082,United-States,>50K
0.506849,Self-emp-not-inc,10th,0.333333,Divorced,Other-service,Not-in-family,Black,Female,0,0.091837,United-States,<=50K
0.630137,Self-emp-inc,Prof-school,0.933333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.5,United-States,>50K
0.30137,Private,Some-college,0.6,Divorced,Prof-specialty,Not-in-family,White,Female,0,0.44898,United-States,>50K
0.068493,Federal-gov,Some-college,0.6,Never-married,Adm-clerical,Not-in-family,White,Female,0,0.397959,United-States,<=50K
0.136986,Private,HS-grad,0.533333,Never-married,Adm-clerical,Unmarried,Other,Female,0,0.397959,United-States,<=50K
0.260274,Private,Assoc-acdm,0.733333,Married-civ-spouse,Sales,Wife,White,Female,0,0.142857,United-States,<=50K
0.616438,Self-emp-inc,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.5,United-States,>50K
0.246575,Private,Bachelors,0.8,Divorced,Prof-specialty,Not-in-family,White,Female,0,0.397959,United-States,>50K
0.493151,Private,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.602041,United-States,>50K
0.123288,?,Some-college,0.6,Never-married,?,Own-child,White,Female,0,0.397959,United-States,<=50K
0.30137,Private,Masters,0.866667,Never-married,Prof-specialty,Not-in-family,White,Female,0,0.397959,United-States,>50K
0.246575,Private,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.55102,United-States,>50K
0.493151,Self-emp-not-inc,1st-4th,0.066667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.673469,Italy,>50K
0.082192,Private,Some-college,0.6,Never-married,Adm-clerical,Own-child,White,Male,0,0.234694,United-States,<=50K
0.178082,Private,Bachelors,0.8,Never-married,Exec-managerial,Not-in-family,White,Male,0,0.397959,United-States,<=50K
0.041096,?,HS-grad,0.533333,Never-married,?,Other-relative,White,Female,0,0.346939,United-States,<=50K
0.424658,Private,Some-college,0.6,Married-civ-spouse,Craft-repair,Other-relative,Asian-Pac-Islander,Male,0,0.397959,Cambodia,>50K
0.39726,Federal-gov,Masters,0.866667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.453857,0.397959,United-States,>50K
0.123288,Private,Bachelors,0.8,Never-married,Craft-repair,Not-in-family,White,Male,0,0.44898,United-States,>50K
0.068493,Private,7th-8th,0.2,Never-married,Other-service,Unmarried,White,Female,0,0.397959,Mexico,<=50K
0.657534,?,Some-college,0.6,Married-civ-spouse,?,Husband,White,Male,0,0.295918,United-States,>50K
0.191781,Private,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.397959,United-States,>50K
0.123288,Private,11th,0.4,Never-married,Other-service,Own-child,Black,Male,0,0.316327,United-States,<=50K
0.712329,Self-emp-inc,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.44898,United-States,>50K
0.369863,Private,Masters,0.866667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.397959,United-States,>50K
0.438356,Private,Some-college,0.6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.397959,United-States,<=50K
0.547945,Private,Some-college,0.6,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0.397959,United-States,>50K
0.547945,Private,9th,0.266667,Married-civ-spouse,Sales,Husband,Black,Male,0,0.55102,United-States,>50K
0.575342,?,HS-grad,0.533333,Married-civ-spouse,?,Wife,White,Female,0,0.397959,United-States,>50K
0.383562,Private,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.5,United-States,>50K
0.479452,Private,Assoc-acdm,0.733333,Separated,Prof-specialty,Not-in-family,White,Female,0,0.5,United-States,<=50K
0.356164,Self-emp-not-inc,9th,0.266667,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.397959,United-States,<=50K
0.068493,Private,Some-college,0.6,Never-married,Adm-clerical,Own-child,White,Male,0,0.112245,United-States,<=50K
0.027397,Private,HS-grad,0.533333,Never-married,Sales,Own-child,White,Male,0,0.020408,United-States,<=50K
0.054795,Private,Some-college,0.6,Never-married,Sales,Unmarried,White,Male,0,0.397959,United-States,<=50K
0.383562,Local-gov,Bachelors,0.8,Divorced,Prof-specialty,Unmarried,White,Female,0,0.397959,United-States,<=50K
0.369863,Private,HS-grad,0.533333,Divorced,Adm-clerical,Unmarried,White,Female,0,0.397959,United-States,>50K
0.493151,Private,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.479592,United-States,>50K
0.136986,Private,HS-grad,0.533333,Never-married,Adm-clerical,Not-in-family,White,Female,0,0.397959,United-States,<=50K
0.60274,?,Bachelors,0.8,Married-civ-spouse,?,Husband,White,Male,0,0.397959,United-States,>50K
0.479452,Local-gov,Assoc-acdm,0.733333,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0.397959,United-States,>50K
0.39726,Private,HS-grad,0.533333,Married-spouse-absent,Farming-fishing,Not-in-family,White,Male,0,0.653061,United-States,<=50K
0.452055,Self-emp-inc,Prof-school,0.933333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.806122,United-States,>50K
0.260274,Private,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.408163,United-States,<=50K
0.178082,Federal-gov,Bachelors,0.8,Never-married,Protective-serv,Not-in-family,White,Female,0,0.602041,United-States,>50K
0.178082,Private,Bachelors,0.8,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0.397959,United-States,>50K
0.780822,Self-emp-inc,HS-grad,0.533333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.295918,United-States,>50K
0.438356,Private,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.397959,United-States,>50K
0.150685,Private,Assoc-acdm,0.733333,Never-married,Sales,Own-child,White,Male,0,0.193878,United-States,<=50K
0.575342,Local-gov,Masters,0.866667,Widowed,Prof-specialty,Unmarried,White,Female,0,0.602041,United-States,>50K
0.547945,Private,12th,0.466667,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.397959,United-States,>50K
0.561644,?,HS-grad,0.533333,Married-civ-spouse,?,Husband,White,Male,0,0.091837,United-States,<=50K
0.589041,Private,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.44898,United-States,>50K
0.479452,Self-emp-not-inc,Some-college,0.6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.959184,United-States,>50K
0.479452,Without-pay,HS-grad,0.533333,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0.295918,United-States,<=50K
0.39726,Federal-gov,Assoc-voc,0.666667,Separated,Tech-support,Not-in-family,Other,Female,0,0.295918,United-States,<=50K
0.410959,Local-gov,Some-college,0.6,Divorced,Exec-managerial,Not-in-family,White,Male,0,0.561224,United-States,>50K
0.273973,Private,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.44898,United-States,<=50K
0.082192,Private,Bachelors,0.8,Never-married,Sales,Not-in-family,White,Female,0,0.397959,United-States,<=50K
0.356164,Self-emp-not-inc,Some-college,0.6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0.846939,United-States,<=50K
0.191781,Private,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.397959,United-States,<=50K
0.506849,Private,Assoc-voc,0.666667,Married-civ-spouse,Tech-support,Husband,White,Male,0,0.397959,United-States,>50K
0.60274,Self-emp-inc,Doctorate,1,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0.397959,Taiwan,>50K
0.424658,Private,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.602041,Greece,>50K
0.219178,Self-emp-not-inc,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.397959,United-States,>50K
0.452055,Private,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.397959,United-States,>50K
0.39726,Private,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.602041,United-States,<=50K
0.410959,Private,Some-college,0.6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0.438776,United-States,>50K
0.493151,Local-gov,Doctorate,1,Divorced,Prof-specialty,Not-in-family,White,Female,0,0.397959,United-States,>50K
0.39726,Private,Prof-school,0.933333,Separated,Prof-specialty,Not-in-family,White,Male,0,0.5,United-States,>50K
0.438356,Private,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.397959,United-States,>50K
0.041096,?,Some-college,0.6,Never-married,?,Not-in-family,Black,Female,0,0.193878,United-States,<=50K
0.30137,Private,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.433196,0.5,United-States,>50K
0.452055,Private,Masters,0.866667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.653061,United-States,>50K
0.328767,Local-gov,Bachelors,0.8,Never-married,Prof-specialty,Not-in-family,White,Female,0,0.704082,United-States,<=50K
0.342466,Private,Some-college,0.6,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0.397959,United-States,<=50K
0.191781,Private,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.5,United-States,>50K
0.438356,Federal-gov,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.397959,United-States,<=50K
0.205479,Private,HS-grad,0.533333,Married-civ-spouse,Sales,Husband,White,Male,0,0.55102,United-States,>50K
0.219178,Private,Masters,0.866667,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0.5,United-States,>50K
0.328767,Private,Masters,0.866667,Never-married,Prof-specialty,Not-in-family,White,Female,0,0.346939,United-States,>50K
0.164384,Private,Some-college,0.6,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0.397959,United-States,>50K
0.164384,Private,Assoc-voc,0.666667,Divorced,Handlers-cleaners,Unmarried,White,Male,0,0.5,United-States,<=50K
0.027397,Private,HS-grad,0.533333,Never-married,Adm-clerical,Own-child,Other,Female,0,0.244898,Puerto-Rico,<=50K
0.383562,Private,Some-college,0.6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.5,United-States,>50K
0.219178,Private,HS-grad,0.533333,Married-civ-spouse,Sales,Husband,White,Male,0,0.44898,United-States,<=50K
0.246575,Private,Masters,0.866667,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0,0.397959,United-States,>50K
0.123288,Private,12th,0.466667,Never-married,Other-service,Unmarried,Black,Male,0,0.397959,United-States,<=50K
0.60274,?,HS-grad,0.533333,Married-civ-spouse,?,Husband,White,Male,0,0.397959,United-States,<=50K
0.150685,Private,HS-grad,0.533333,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0.397959,England,<=50K
0.342466,Private,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.44898,United-States,<=50K
0.246575,Private,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.5,United-States,>50K
0.273973,Self-emp-not-inc,HS-grad,0.533333,Married-civ-spouse,Sales,Husband,White,Male,0,0.44898,United-States,<=50K
0.356164,Private,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0.5,United-States,>50K
0.547945,Private,Bachelors,0.8,Married-civ-spouse,Sales,Husband,White,Male,0.433196,0.55102,United-States,>50K
0.027397,Private,Some-college,0.6,Never-married,Other-service,Own-child,White,Male,0,0.234694,United-States,<=50K
0.232877,Private,9th,0.266667,Divorced,Other-service,Unmarried,White,Female,0,0.397959,United-States,<=50K
0.726027,Private,Bachelors,0.8,Married-civ-spouse,Sales,Husband,White,Male,0,0.704082,United-States,>50K
0.410959,Private,Masters,0.866667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.397959,Japan,>50K
0.109589,Private,Bachelors,0.8,Never-married,Prof-specialty,Not-in-family,White,Male,0.399679,0.397959,United-States,<=50K
0.068493,?,Some-college,0.6,Never-married,?,Own-child,White,Male,0,0.397959,United-States,<=50K
0.054795,Private,Some-college,0.6,Never-married,Prof-specialty,Own-child,White,Male,0,0.091837,United-States,<=50K
0.123288,Private,Assoc-acdm,0.733333,Never-married,Prof-specialty,Not-in-family,White,Female,0,0.357143,United-States,<=50K
0.410959,Private,Assoc-voc,0.666667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.397959,United-States,>50K
0.041096,Private,Some-college,0.6,Never-married,Adm-clerical,Own-child,White,Female,0,0.346939,United-States,<=50K
0.342466,Private,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.5,United-States,>50K
0.123288,Private,Some-college,0.6,Never-married,Adm-clerical,Not-in-family,White,Female,0,0.397959,United-States,<=50K
0.328767,Private,Some-college,0.6,Separated,Adm-clerical,Not-in-family,White,Female,0,0.377551,United-States,<=50K
0.561644,Private,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.44898,United-States,>50K
0.547945,Private,Some-college,0.6,Married-civ-spouse,Sales,Husband,White,Male,0,0.5,United-States,>50K
0.328767,Private,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.602041,United-States,>50K
0.424658,Private,Some-college,0.6,Married-civ-spouse,Sales,Husband,White,Male,0,0.397959,United-States,>50K
1,?,HS-grad,0.533333,Widowed,?,Not-in-family,White,Female,1,0.397959,United-States,<=50K
0.410959,Private,Bachelors,0.8,Never-married,Sales,Not-in-family,Black,Male,0,0.602041,United-States,>50K
0.561644,Private,Some-college,0.6,Married-civ-spouse,Sales,Husband,White,Male,0,0.112245,United-States,<=50K
0.328767,Self-emp-not-inc,Assoc-voc,0.666667,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0.704082,United-States,>50K
0.287671,Private,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0.397959,United-States,>50K
0.273973,Self-emp-inc,Some-college,0.6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.55102,United-States,>50K
0.589041,Self-emp-inc,11th,0.4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.397959,United-States,>50K
0.123288,Private,Some-college,0.6,Separated,Sales,Unmarried,White,Female,0,0.346939,United-States,<=50K
0.068493,Private,Some-college,0.6,Never-married,Sales,Own-child,White,Male,0,0.397959,United-States,<=50K
0.356164,Private,Some-college,0.6,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Female,0,0.397959,United-States,<=50K
0.232877,Private,Some-college,0.6,Divorced,Prof-specialty,Not-in-family,Black,Male,0,0.397959,Germany,>50K
0.342466,Private,HS-grad,0.533333,Separated,Sales,Unmarried,White,Female,0,0.397959,United-States,<=50K
0.205479,Federal-gov,Prof-school,0.933333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.397959,United-States,>50K
0.136986,Private,Some-college,0.6,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.887755,United-States,<=50K
0.191781,Private,Bachelors,0.8,Never-married,Tech-support,Not-in-family,White,Male,0,0.44898,United-States,<=50K
0.356164,Private,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.436639,0.397959,England,>50K
0.315068,Local-gov,Some-college,0.6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.418367,United-States,>50K
0.205479,Private,Some-college,0.6,Separated,Machine-op-inspct,Unmarried,Black,Female,0,0.704082,United-States,<=50K
0.315068,Private,7th-8th,0.2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.397959,El-Salvador,<=50K
0.356164,Local-gov,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.397959,United-States,>50K
0,Private,11th,0.4,Never-married,Prof-specialty,Own-child,White,Female,0,0.193878,United-States,<=50K
0.328767,Private,Doctorate,1,Divorced,Sales,Unmarried,White,Female,0,0.5,United-States,>50K
0.369863,Private,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.397959,United-States,>50K
0.027397,Private,12th,0.466667,Never-married,Other-service,Own-child,White,Female,0,0.193878,United-States,<=50K
0.684932,?,5th-6th,0.133333,Married-civ-spouse,?,Husband,White,Male,0,0.397959,United-States,<=50K
0.506849,Private,5th-6th,0.133333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.397959,United-States,>50K
0.150685,Local-gov,Masters,0.866667,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0.346939,United-States,>50K
0.246575,Private,HS-grad,0.533333,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0.397959,United-States,<=50K
0.465753,Private,11th,0.4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.397959,United-States,>50K
0.383562,Private,Assoc-voc,0.666667,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0.397959,United-States,>50K
0.273973,Private,HS-grad,0.533333,Married-civ-spouse,Other-service,Wife,White,Female,0,0.295918,United-States,>50K
0.164384,Private,Bachelors,0.8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.5,United-States,>50K
0.328767,Self-emp-not-inc,Assoc-voc,0.666667,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0.704082,United-States,>50K
0.328767,Private,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0.424242,0.397959,United-States,>50K
0.342466,Self-emp-inc,Some-college,0.6,Divorced,Exec-managerial,Unmarried,White,Male,0,0.908163,United-States,>50K
0.410959,Local-gov,HS-grad,0.533333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.397959,United-States,>50K
0.561644,Private,HS-grad,0.533333,Married-civ-spouse,Sales,Husband,White,Male,0,0.397959,United-States,>50K
0.315068,Private,HS-grad,0.533333,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.454545,0.479592,United-States,<=50K
0.219178,Self-emp-not-inc,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.397959,United-States,<=50K
0.205479,Private,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Own-child,White,Male,0,0.72449,Mexico,<=50K
0.342466,Self-emp-inc,Bachelors,0.8,Married-civ-spouse,Sales,Husband,White,Male,0,0.602041,United-States,>50K
0.260274,Federal-gov,Masters,0.866667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.397959,United-States,>50K
0.369863,Private,Some-college,0.6,Divorced,Transport-moving,Own-child,White,Male,0.316804,0.397959,United-States,<=50K
0.465753,Private,HS-grad,0.533333,Never-married,Other-service,Not-in-family,Black,Female,0,0.377551,United-States,<=50K
0.260274,Private,HS-grad,0.533333,Divorced,Transport-moving,Not-in-family,White,Male,0,0.5,United-States,<=50K
0.09589,Private,HS-grad,0.533333,Never-married,Adm-clerical,Not-in-family,White,Female,0.459366,0.367347,United-States,<=50K
0.123288,Private,HS-grad,0.533333,Never-married,Priv-house-serv,Other-relative,White,Female,0.367769,0.142857,Mexico,<=50K
0.356164,State-gov,HS-grad,0.533333,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0.397959,United-States,<=50K
0.136986,Local-gov,Bachelors,0.8,Never-married,Prof-specialty,Not-in-family,Other,Female,0,0.44898,?,<=50K
0.150685,?,Bachelors,0.8,Never-married,?,Not-in-family,White,Male,0,0.071429,United-States,<=50K
0.232877,Private,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.397959,United-States,>50K
0.534247,Local-gov,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.397959,United-States,>50K
0.410959,Private,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.55102,United-States,>50K
0.109589,Private,10th,0.333333,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0.397959,Dominican-Republic,<=50K
0.273973,Federal-gov,Some-college,0.6,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.397959,United-States,>50K
0.273973,Private,Some-college,0.6,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0.397959,United-States,>50K
0.328767,Private,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.44898,?,<=50K
0.479452,Private,HS-grad,0.533333,Married-civ-spouse,Sales,Husband,White,Male,0,0.602041,United-States,>50K
0.246575,Private,11th,0.4,Never-married,Craft-repair,Own-child,White,Male,0,0.397959,United-States,<=50K
0.246575,Federal-gov,Some-college,0.6,Divorced,Adm-clerical,Not-in-family,White,Female,0,0.5,United-States,<=50K
0.520548,Private,Doctorate,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.602041,United-States,>50K
0.39726,Private,10th,0.333333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.397959,United-States,>50K
0.438356,Self-emp-inc,Bachelors,0.8,Married-civ-spouse,Sales,Husband,White,Male,0,0.520408,United-States,>50K
0.082192,Private,Some-college,0.6,Never-married,Exec-managerial,Own-child,Other,Male,0,0.234694,Peru,<=50K
0.616438,Private,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.397959,United-States,>50K
0.315068,Private,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.433196,0.397959,United-States,>50K
0.438356,Local-gov,Bachelors,0.8,Divorced,Prof-specialty,Unmarried,White,Female,0,0.397959,United-States,>50K
0.191781,Private,9th,0.266667,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.397959,United-States,<=50K
0.287671,Local-gov,HS-grad,0.533333,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,0,0.540816,United-States,>50K
0.082192,Private,Bachelors,0.8,Never-married,Exec-managerial,Own-child,White,Female,0,0.397959,United-States,<=50K
0.150685,Self-emp-not-inc,Some-college,0.6,Never-married,Craft-repair,Not-in-family,White,Male,0.365014,0.397959,United-States,<=50K
0.424658,Private,HS-grad,0.533333,Divorced,Adm-clerical,Not-in-family,White,Female,0,0.367347,United-States,>50K
0.287671,Private,Assoc-acdm,0.733333,Divorced,Craft-repair,Unmarried,White,Female,0,0.397959,United-States,<=50K
0.356164,Federal-gov,Bachelors,0.8,Divorced,Exec-managerial,Not-in-family,White,Male,0,0.397959,United-States,>50K
0.082192,Local-gov,HS-grad,0.533333,Never-married,Other-service,Own-child,Black,Male,0,0.316327,United-States,<=50K
0.39726,Self-emp-inc,Masters,0.866667,Divorced,Sales,Not-in-family,White,Male,0,0.602041,United-States,>50K
0.328767,Self-emp-inc,Bachelors,0.8,Married-civ-spouse,Tech-support,Husband,White,Male,0,0.397959,United-States,<=50K
0.342466,Private,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.897959,United-States,>50K
0.60274,State-gov,11th,0.4,Widowed,Other-service,Unmarried,White,Female,0,0.316327,United-States,>50K
