@relation 'adult-data-training-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0-weka.filters.unsupervised.attribute.Remove-R4,14'

@attribute age numeric
@attribute workclass {Private,Self-emp-not-inc,Self-emp-inc,Federal-gov,Local-gov,State-gov,Without-pay,Never-worked}
@attribute fnlwgt numeric
@attribute education-num numeric
@attribute marital-status {Married-civ-spouse,Divorced,Never-married,Separated,Widowed,Married-spouse-absent,Married-AF-spouse}
@attribute occupation {Tech-support,Craft-repair,Other-service,Sales,Exec-managerial,Prof-specialty,Handlers-cleaners,Machine-op-inspct,Adm-clerical,Farming-fishing,Transport-moving,Priv-house-serv,Protective-serv,Armed-Forces}
@attribute relationship {Wife,Own-child,Husband,Not-in-family,Other-relative,Unmarried}
@attribute race {White,Asian-Pac-Islander,Amer-Indian-Eskimo,Other,Black}
@attribute sex {Female,Male}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute salary {>50K,<=50K}

@data
18,Private,133055,9,Never-married,Other-service,Own-child,White,Female,0,0,30,<=50K
36,Federal-gov,218542,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,>50K
53,Private,94081,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,44,>50K
21,Private,122348,10,Never-married,Tech-support,Own-child,White,Female,0,0,35,<=50K
37,Private,204277,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1848,48,>50K
41,Private,163287,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,43,>50K
62,Local-gov,167889,16,Widowed,Prof-specialty,Unmarried,White,Female,0,0,40,<=50K
26,Private,233777,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,>50K
58,Self-emp-not-inc,154537,13,Divorced,Other-service,Not-in-family,White,Female,0,0,20,<=50K
61,Private,178312,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,<=50K
40,Self-emp-not-inc,162312,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,66,<=50K
61,?,179761,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,>50K
22,Private,214716,9,Never-married,Other-service,Own-child,White,Female,0,0,40,<=50K
48,Self-emp-inc,369522,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,25,>50K
57,Private,195835,10,Married-spouse-absent,Adm-clerical,Not-in-family,White,Male,0,0,40,<=50K
31,Local-gov,192565,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,90,>50K
33,Private,399088,9,Divorced,Transport-moving,Unmarried,White,Female,0,0,40,<=50K
23,Private,103064,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,<=50K
32,Private,154120,9,Married-civ-spouse,Transport-moving,Husband,White,Male,7298,0,40,>50K
48,Private,120131,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,70,>50K
33,Private,209900,10,Never-married,Tech-support,Own-child,White,Male,0,0,20,<=50K
37,Private,201141,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,37,<=50K
36,Private,150057,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,65,<=50K
17,Private,309504,6,Never-married,Sales,Unmarried,White,Female,0,0,24,<=50K
51,Local-gov,176751,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,40,>50K
59,Private,176647,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,>50K
25,Private,159732,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,<=50K
40,Local-gov,50442,10,Never-married,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,2977,0,35,<=50K
30,Private,149427,9,Never-married,Craft-repair,Own-child,White,Male,0,0,35,<=50K
57,Private,245193,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,>50K
44,Private,86298,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,<=50K
29,Private,152461,13,Never-married,Prof-specialty,Unmarried,White,Female,14344,0,50,>50K
37,Self-emp-not-inc,353298,9,Married-civ-spouse,Sales,Husband,White,Male,99999,0,50,>50K
62,Private,98076,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
48,Private,38950,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,>50K
53,State-gov,58913,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,>50K
63,Private,294009,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,45,>50K
47,Local-gov,287320,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,<=50K
34,Private,483777,9,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,<=50K
46,Private,563883,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,60,>50K
54,?,187221,4,Never-married,?,Not-in-family,White,Female,0,0,25,<=50K
36,Private,275653,4,Married-spouse-absent,Machine-op-inspct,Unmarried,White,Female,2977,0,40,<=50K
41,Self-emp-inc,75742,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,>50K
36,Local-gov,380614,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,>50K
35,Private,268661,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,<=50K
41,Self-emp-not-inc,147110,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,25,<=50K
47,Private,104068,9,Divorced,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,<=50K
47,Local-gov,123681,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,60,>50K
27,Private,328981,9,Never-married,Machine-op-inspct,Unmarried,Black,Male,0,0,40,<=50K
45,Private,197240,8,Married-civ-spouse,Sales,Husband,White,Male,7688,0,40,>50K
55,Private,106498,6,Widowed,Transport-moving,Not-in-family,Black,Female,0,0,35,<=50K
51,Private,313146,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,<=50K
28,Private,116531,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K
57,Private,191318,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K
63,Private,45912,9,Widowed,Other-service,Other-relative,White,Female,0,0,40,<=50K
20,?,117222,10,Never-married,?,Own-child,White,Male,0,0,40,<=50K
25,Private,124111,9,Never-married,Other-service,Not-in-family,White,Female,0,0,38,<=50K
39,Self-emp-inc,34180,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,>50K
47,Private,355320,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,>50K
62,Private,159908,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,38,>50K
55,?,389479,14,Married-civ-spouse,?,Husband,White,Male,0,0,50,>50K
61,Self-emp-not-inc,220342,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,30,<=50K
30,Private,144593,9,Never-married,Other-service,Not-in-family,Black,Male,0,0,40,<=50K
49,Private,268234,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,<=50K
35,Private,197365,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,<=50K
53,Federal-gov,290290,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,45,<=50K
41,Self-emp-inc,220821,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40,>50K
25,Private,132683,9,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,50,<=50K
22,Private,110684,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,20,<=50K
18,Private,177648,9,Never-married,Sales,Own-child,White,Female,0,0,25,<=50K
44,Self-emp-not-inc,157217,13,Never-married,Sales,Not-in-family,White,Male,0,0,42,<=50K
58,Private,281792,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K
26,Private,55860,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,<=50K
27,Local-gov,133495,9,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,<=50K
42,Private,248356,9,Never-married,Sales,Unmarried,White,Female,0,0,40,<=50K
45,Private,252079,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,>50K
24,Private,181820,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,<=50K
40,Private,190044,12,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,<=50K
43,Private,194726,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,55,>50K
19,?,41609,10,Never-married,?,Own-child,White,Male,0,0,10,<=50K
42,Self-emp-inc,50356,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,<=50K
52,Private,416059,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,>50K
44,Federal-gov,280362,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,>50K
67,Private,247566,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,24,<=50K
58,Private,265086,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,>50K
60,Federal-gov,119832,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298,0,40,>50K
47,Private,252079,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,7688,0,44,>50K
35,Private,308945,9,Divorced,Tech-support,Unmarried,White,Female,0,0,75,<=50K
45,Private,162187,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,52,>50K
73,?,180603,9,Widowed,?,Not-in-family,White,Female,0,0,8,<=50K
45,Self-emp-not-inc,341117,10,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,50,<=50K
42,Self-emp-not-inc,177937,13,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,0,0,45,<=50K
33,Private,132601,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,>50K
47,Local-gov,154940,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,>50K
38,Self-emp-inc,187934,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,20,<=50K
19,Private,96176,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,<=50K
28,Private,153869,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
31,Private,55849,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,<=50K
66,?,112871,7,Never-married,?,Not-in-family,White,Male,0,0,30,<=50K
37,Private,184498,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,<=50K
33,Private,72338,15,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,65,>50K
40,Self-emp-not-inc,129298,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,45,<=50K
34,State-gov,85218,14,Never-married,Prof-specialty,Unmarried,Black,Female,0,0,24,<=50K
41,Local-gov,47902,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,>50K
45,Private,129336,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,>50K
35,Private,208165,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,50,<=50K
49,Self-emp-inc,201498,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
24,Self-emp-not-inc,322931,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1902,40,>50K
28,Private,176972,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,>50K
58,Private,169611,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,<=50K
42,Private,98211,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,45,>50K
31,Private,202822,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,<=50K
40,Private,155190,6,Never-married,Craft-repair,Other-relative,Black,Male,0,0,55,<=50K
44,Federal-gov,243636,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,>50K
27,Private,305647,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,>50K
35,Private,58343,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,44,<=50K
48,Private,169324,9,Never-married,Other-service,Unmarried,Black,Female,0,0,32,<=50K
52,Private,168001,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,>50K
54,Private,398212,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,5013,0,40,<=50K
58,Private,142076,9,Divorced,Tech-support,Not-in-family,White,Male,4787,0,39,>50K
41,Private,150755,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,>50K
35,?,169809,13,Married-civ-spouse,?,Husband,White,Male,0,0,20,<=50K
59,Private,193568,9,Divorced,Machine-op-inspct,Own-child,White,Female,0,0,40,<=50K
37,Self-emp-not-inc,265266,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K
53,Self-emp-not-inc,175456,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,30,<=50K
36,Private,230329,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,>50K
49,Private,75673,9,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,40,<=50K
51,Private,114927,11,Married-civ-spouse,Tech-support,Husband,White,Male,7298,0,40,>50K
48,Private,38950,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,89,<=50K
40,Private,244172,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,<=50K
36,Private,159016,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,38,<=50K
52,Private,174767,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,>50K
73,Private,183213,11,Widowed,Prof-specialty,Not-in-family,White,Male,25124,0,60,>50K
43,Private,273230,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,>50K
47,Private,205730,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,56,>50K
35,Private,193026,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,>50K
19,Private,100999,10,Never-married,Other-service,Own-child,White,Female,0,0,20,<=50K
57,Private,199934,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
45,Self-emp-not-inc,420986,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K
48,Local-gov,31264,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,5178,0,40,>50K
40,Local-gov,240504,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
25,Private,164488,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,<=50K
62,?,182687,10,Married-civ-spouse,?,Wife,White,Female,0,0,45,>50K
38,Private,102938,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
48,Private,171807,13,Divorced,Other-service,Unmarried,White,Female,0,0,56,>50K
31,Self-emp-not-inc,80145,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
50,Local-gov,153064,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178,0,40,>50K
44,Private,79531,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,>50K
66,Local-gov,174486,16,Married-civ-spouse,Prof-specialty,Husband,Black,Male,20051,0,35,>50K
61,Private,107438,4,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,1651,40,<=50K
49,Self-emp-not-inc,200471,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
47,Private,211668,9,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,0,40,>50K
46,Self-emp-inc,219962,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,7298,0,40,>50K
44,Private,185057,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,35,<=50K
52,Private,131631,7,Separated,Machine-op-inspct,Unmarried,Black,Male,0,0,40,<=50K
41,State-gov,33126,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,>50K
34,Private,154548,10,Never-married,Adm-clerical,Unmarried,White,Female,0,0,38,<=50K
48,Self-emp-inc,155664,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,>50K
38,Private,136137,10,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,0,0,50,>50K
43,Private,106760,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,50,>50K
24,Private,188505,13,Married-AF-spouse,Prof-specialty,Wife,White,Female,0,0,40,>50K
18,State-gov,30687,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,10,<=50K
39,Private,142707,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,<=50K
27,Private,265314,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,>50K
45,Self-emp-inc,120131,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,>50K
31,Private,241885,9,Never-married,Farming-fishing,Unmarried,White,Male,0,0,45,<=50K
38,Private,210610,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,>50K
49,Federal-gov,94754,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,>50K
31,Local-gov,189269,9,Never-married,Protective-serv,Own-child,White,Male,0,0,40,<=50K
27,Local-gov,223529,11,Never-married,Adm-clerical,Own-child,White,Male,0,0,43,<=50K
55,Private,213615,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,>50K
31,Private,33124,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,99,<=50K
20,Private,381357,5,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,28,<=50K
23,Private,107578,13,Never-married,Adm-clerical,Own-child,White,Female,2174,0,40,<=50K
25,Private,188767,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,<=50K
44,Private,224658,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,>50K
46,Private,54985,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1887,40,>50K
17,?,64785,6,Never-married,?,Own-child,White,Male,0,0,30,<=50K
39,Private,316211,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,>50K
32,Private,194426,13,Married-civ-spouse,Tech-support,Husband,White,Male,15024,0,40,>50K
40,Private,71738,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,46,>50K
51,Self-emp-not-inc,99185,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
41,Private,222596,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,45,>50K
58,Private,236596,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
42,Private,303155,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,>50K
34,Private,379798,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
32,Private,244147,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,1876,50,<=50K
44,Private,207578,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,>50K
27,Private,156266,9,Never-married,Sales,Own-child,Amer-Indian-Eskimo,Male,0,0,20,<=50K
38,Private,103323,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,<=50K
22,Private,237498,9,Never-married,Other-service,Own-child,White,Male,0,0,40,<=50K
44,Private,313022,11,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,>50K
51,Self-emp-not-inc,176240,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,>50K
33,Federal-gov,331615,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1848,40,>50K
36,Private,359678,9,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,0,48,<=50K
33,Private,119033,5,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,<=50K
52,Private,282674,9,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,0,40,>50K
48,Private,154033,9,Divorced,Sales,Not-in-family,White,Female,0,0,52,<=50K
39,Self-emp-not-inc,65738,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,15,>50K
36,Federal-gov,184556,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,<=50K
32,Self-emp-inc,124919,13,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,50,>50K
61,Self-emp-not-inc,171840,9,Widowed,Prof-specialty,Unmarried,White,Female,0,0,16,<=50K
34,Private,175856,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3103,0,55,>50K
30,Private,124187,9,Never-married,Farming-fishing,Own-child,Black,Male,0,0,60,<=50K
38,State-gov,255191,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,<=50K
48,Private,101299,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,>50K
48,Private,164964,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,<=50K
48,Private,425199,10,Divorced,Sales,Unmarried,White,Male,0,0,45,<=50K
31,Private,263561,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
31,Private,114691,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,>50K
30,Self-emp-inc,356689,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,60,<=50K
64,Local-gov,202738,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,<=50K
52,Private,204402,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,85,>50K
64,Private,180401,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,>50K
36,Private,91037,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,>50K
58,Self-emp-inc,113806,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,30,>50K
42,Local-gov,186909,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,45,>50K
32,State-gov,111363,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,75,>50K
44,Private,277647,9,Married-civ-spouse,Sales,Husband,White,Male,0,1902,40,>50K
39,Private,190719,10,Divorced,Sales,Not-in-family,White,Male,0,0,45,<=50K
28,Private,31935,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K
44,Private,195545,9,Divorced,Machine-op-inspct,Own-child,Black,Female,0,0,40,<=50K
37,Private,147258,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,>50K
38,Self-emp-not-inc,282461,4,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,>50K
20,Private,142673,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,45,<=50K
25,Federal-gov,27142,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
31,?,85077,13,Married-civ-spouse,?,Wife,White,Female,0,1902,20,>50K
69,Private,177374,9,Widowed,Adm-clerical,Unmarried,White,Female,1848,0,12,<=50K
61,Private,227468,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,<=50K
57,Self-emp-inc,51016,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,>50K
44,Local-gov,177240,15,Never-married,Prof-specialty,Not-in-family,White,Male,10520,0,40,>50K
22,Private,243923,9,Married-civ-spouse,Transport-moving,Other-relative,White,Male,0,0,80,<=50K
47,Local-gov,154940,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,>50K
22,Private,198244,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,39,<=50K
57,Private,342906,5,Married-civ-spouse,Sales,Husband,Black,Male,0,0,55,>50K
69,Private,228921,13,Widowed,Prof-specialty,Not-in-family,White,Male,0,2282,40,>50K
73,?,139049,9,Widowed,?,Not-in-family,White,Female,0,0,22,>50K
31,Private,136398,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,50,>50K
34,Private,77271,9,Never-married,Exec-managerial,Unmarried,White,Female,0,0,20,<=50K
59,Private,193895,10,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,35,<=50K
52,Federal-gov,207841,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,<=50K
61,Private,298400,13,Divorced,Sales,Not-in-family,Black,Male,4787,0,48,>50K
33,Local-gov,242150,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,<=50K
37,Private,86310,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,45,<=50K
51,Local-gov,116286,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,>50K
31,Private,178841,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K
31,Private,345122,15,Divorced,Prof-specialty,Not-in-family,White,Male,14084,0,50,>50K
57,Local-gov,110417,9,Married-civ-spouse,Craft-repair,Husband,White,Male,99999,0,40,>50K
74,Self-emp-inc,231002,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,30,>50K
44,Private,59474,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,>50K
38,Private,123031,9,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,48,<=50K
46,State-gov,102628,14,Widowed,Protective-serv,Unmarried,White,Male,0,0,40,<=50K
45,Private,170846,11,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,>50K
23,Private,308205,12,Never-married,Other-service,Own-child,White,Male,0,0,20,<=50K
45,Federal-gov,106910,9,Never-married,Transport-moving,Unmarried,Asian-Pac-Islander,Female,0,0,40,<=50K
64,Self-emp-not-inc,31826,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,>50K
24,State-gov,289909,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,<=50K
59,Self-emp-not-inc,70623,4,Married-civ-spouse,Sales,Husband,White,Male,0,0,85,<=50K
31,Private,100252,13,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Male,99999,0,70,>50K
53,Self-emp-inc,155983,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,65,>50K
25,Private,197036,6,Never-married,Craft-repair,Own-child,White,Male,0,0,40,<=50K
24,Private,62952,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,<=50K
22,Private,186849,7,Divorced,Sales,Own-child,White,Male,0,0,50,<=50K
45,Private,289230,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,48,>50K
67,Local-gov,190661,16,Never-married,Prof-specialty,Not-in-family,White,Female,7896,0,50,>50K
50,Local-gov,138358,10,Separated,Other-service,Unmarried,Black,Female,0,0,28,<=50K
70,Private,282642,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,2174,40,>50K
42,Private,282062,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,<=50K
49,?,481987,9,Married-civ-spouse,?,Husband,White,Male,0,0,60,<=50K
21,Private,132053,10,Never-married,Adm-clerical,Own-child,White,Female,0,1721,35,<=50K
45,Private,339506,9,Never-married,Sales,Not-in-family,Black,Male,0,0,40,<=50K
49,Private,54772,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3103,0,45,>50K
60,Self-emp-not-inc,89884,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,<=50K
54,Local-gov,168553,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,<=50K
39,Private,138192,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,>50K
43,Private,334991,10,Separated,Transport-moving,Unmarried,White,Male,4934,0,51,>50K
49,Private,334787,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,<=50K
34,Private,213226,13,Never-married,Sales,Not-in-family,White,Male,0,0,65,>50K
31,Private,20511,13,Never-married,Other-service,Not-in-family,White,Female,0,0,25,<=50K
30,Private,329425,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
35,Private,178322,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,>50K
34,Private,27380,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,>50K
31,Private,37546,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1902,35,>50K
