@relation all-data

@attribute score5 numeric
@attribute score2 numeric
@attribute score numeric
@attribute ghost1-living {True,False}
@attribute ghost2-living {True,False}
@attribute ghost3-living {True,False}
@attribute ghost4-living {True,False}
@attribute distance-ghost1 numeric
@attribute distance-ghost2 numeric
@attribute distance-ghost3 numeric
@attribute distance-ghost4 numeric
@attribute posX numeric
@attribute posY numeric
@attribute direction {North,South,East,West,Stop}
@attribute wall-east {True,False}
@attribute wall-south {True,False}
@attribute wall-west {True,False}
@attribute wall-north {True,False}
@attribute move {North,South,East,West,Stop}

@data
-16,-14,-11,True,True,True,True,5,6,21,27,1,10,South,True,False,True,False,South
-17,-15,-12,True,True,True,True,1,7,22,25,1,9,South,True,False,True,False,South
-18,-16,-13,True,True,True,True,2,11,19,22,1,8,South,True,False,True,False,South
-19,-17,-14,True,True,True,True,4,11,15,26,1,7,South,True,False,True,False,South
-20,-18,-15,True,True,True,True,5,9,17,26,1,6,South,True,False,False,False,East
-21,-19,-16,True,True,True,True,0,7,17,26,2,6,East,False,False,False,True,East
178,-20,-17,True,True,True,True,1,6,16,22,3,6,East,False,False,False,False,North
177,-21,-18,True,True,True,True,2,5,15,20,3,7,North,True,False,False,False,North
176,178,-19,True,True,True,True,4,6,18,16,3,8,North,True,False,False,False,East
175,177,-20,True,True,True,True,3,8,22,17,4,8,East,False,False,False,False,South
174,176,-21,True,True,True,True,4,6,13,18,4,7,South,False,False,False,False,West
173,175,178,False,True,True,True,0,10,18,17,3,7,West,True,False,False,False,South
172,174,177,False,True,True,True,0,10,19,18,3,6,South,False,False,False,False,East
171,173,176,False,True,True,True,0,7,17,15,4,6,East,False,False,False,False,East
170,172,175,False,True,True,True,0,6,19,16,5,6,East,False,False,False,False,East
169,171,174,False,True,True,True,0,7,15,15,6,6,East,False,True,False,False,East
168,170,173,False,True,True,True,0,5,17,15,7,6,East,False,True,False,True,East
167,169,172,False,True,True,True,0,4,17,11,8,6,East,False,False,False,False,East
166,168,171,False,True,True,True,0,4,14,13,9,6,East,False,False,False,False,North
165,167,170,False,True,True,True,0,1,14,11,9,7,North,False,False,False,False,North
164,166,169,False,True,True,True,0,5,14,11,9,8,North,False,False,False,False,North
163,165,168,False,True,True,True,0,1,13,13,9,9,North,False,False,False,False,West
162,164,167,False,True,True,True,0,2,18,9,8,9,West,True,False,False,False,South
161,163,166,False,True,True,True,0,1,14,13,8,8,South,True,False,False,False,South
160,162,165,False,True,True,True,0,3,18,12,8,7,South,True,False,False,False,South
159,161,164,False,True,True,True,0,2,13,17,8,6,South,False,False,False,False,East
358,160,163,False,True,True,True,0,2,12,13,9,6,East,False,False,False,False,North
357,159,162,False,True,True,True,0,4,15,6,9,7,North,False,False,False,False,North
356,358,161,False,True,True,True,0,0,11,10,9,8,North,False,False,False,False,South
355,357,160,False,True,True,True,0,0,14,11,9,7,South,False,False,False,False,South
354,356,159,False,True,True,True,0,0,6,14,9,6,South,False,False,False,False,East
353,355,358,False,False,True,True,0,0,8,18,10,6,East,False,False,False,False,North
352,354,357,False,False,True,True,0,0,12,12,10,7,North,False,False,False,False,North
351,353,356,False,False,True,True,0,0,15,13,10,8,North,False,False,False,False,North
350,352,355,False,False,True,True,0,0,12,20,10,9,North,False,False,False,False,North
349,351,354,False,False,True,True,0,0,10,16,10,10,North,False,False,False,False,North
348,350,353,False,False,True,True,0,0,11,15,10,11,North,False,False,False,False,North
347,349,352,False,False,True,True,0,0,12,16,10,12,North,False,False,False,False,East
346,348,351,False,False,True,True,0,0,12,16,11,12,East,False,False,False,True,East
345,347,350,False,False,True,True,0,0,15,13,12,12,East,False,True,False,True,East
344,346,349,False,False,True,True,0,0,12,11,13,12,East,False,False,False,True,South
343,345,348,False,False,True,True,0,0,8,11,13,11,South,True,False,False,False,South
342,344,347,False,False,True,True,0,0,11,10,13,10,South,True,False,False,False,South
341,343,346,False,False,True,True,0,0,8,14,13,9,South,True,False,False,False,South
340,342,345,False,False,True,True,0,0,8,6,13,8,South,True,False,False,False,East
339,341,344,False,False,True,True,0,0,6,8,14,8,East,False,False,False,False,East
338,340,343,False,False,True,True,0,0,8,10,15,8,East,False,True,False,True,East
537,339,342,False,False,True,True,0,0,5,3,16,8,East,False,True,False,True,East
536,338,341,False,False,True,True,0,0,8,5,17,8,East,False,True,False,True,East
535,537,340,False,False,True,True,0,0,7,4,18,8,East,False,True,False,True,East
534,536,339,False,False,True,True,0,0,2,1,19,8,East,False,True,False,True,East
533,535,338,False,False,True,True,0,0,1,4,20,8,East,False,True,False,True,East
532,534,537,False,False,True,False,0,0,3,0,21,8,East,False,True,False,True,East
531,533,536,False,False,True,False,0,0,1,0,22,8,East,False,True,False,True,East
530,532,535,False,False,True,False,0,0,7,0,23,8,East,False,False,False,False,South
529,531,534,False,False,True,False,0,0,5,0,23,7,South,True,False,False,False,South
528,530,533,False,False,True,False,0,0,7,0,23,6,South,False,False,False,False,West
527,529,532,False,False,True,False,0,0,5,0,22,6,West,False,True,False,True,West
-5,-3,0,True,True,True,True,4,0,0,12,4,3,Stop,False,True,False,True,Stop
-6,-4,-1,True,True,True,True,0,0,0,9,4,3,Stop,False,True,False,True,Stop
193,-5,-2,True,True,True,True,0,0,0,0,4,3,Stop,False,True,False,True,West
192,-6,-3,True,True,True,True,0,0,0,0,3,3,West,False,True,False,True,West
591,193,-4,True,True,True,True,0,0,0,0,2,3,West,False,True,False,True,West
590,192,-5,True,True,True,True,0,0,0,0,1,3,West,True,False,False,True,South
789,591,-6,True,True,True,True,0,0,0,0,1,2,South,True,False,True,False,South
788,590,193,True,False,True,True,0,0,0,0,1,1,South,True,True,False,False,East
787,789,192,True,False,True,True,0,0,0,0,2,1,East,False,True,False,True,East
786,788,591,False,False,True,True,0,0,0,0,3,1,East,False,True,False,True,East
785,787,590,False,False,True,True,0,0,0,0,4,1,East,False,True,False,True,East
784,786,789,False,False,False,True,0,0,0,0,5,1,East,False,True,False,True,East
783,785,788,False,False,False,True,0,0,0,0,6,1,East,False,True,False,True,East
782,784,787,False,False,False,True,0,0,0,0,7,1,East,False,True,False,True,East
781,783,786,False,False,False,True,0,0,0,0,8,1,East,False,True,False,True,East
780,782,785,False,False,False,True,0,0,0,0,9,1,East,False,True,False,False,North
779,781,784,False,False,False,True,0,0,0,0,9,2,North,True,False,True,False,North
778,780,783,False,False,False,True,0,0,0,0,9,3,North,False,False,False,True,East
777,779,782,False,False,False,True,0,0,0,0,10,3,East,False,True,False,True,East
776,778,781,False,False,False,True,0,0,0,0,11,3,East,False,True,False,True,East
-5,-3,0,True,True,True,True,3,0,0,10,4,3,Stop,False,True,False,True,Stop
194,-4,-1,True,True,True,True,0,0,0,10,4,3,Stop,False,True,False,True,Stop
193,-5,-2,True,True,True,True,0,0,0,14,4,3,Stop,False,True,False,True,West
192,194,-3,True,True,True,True,0,0,0,11,3,3,West,False,True,False,True,West
591,193,-4,True,True,True,True,3,0,0,12,2,3,West,False,True,False,True,West
590,192,-5,True,True,True,True,1,0,0,18,1,3,West,True,False,False,True,South
589,591,194,False,True,True,True,0,0,0,15,1,2,South,True,False,True,False,South
788,590,193,False,True,True,True,0,0,0,17,1,1,South,True,True,False,False,East
787,589,192,False,True,True,True,0,0,0,11,2,1,East,False,True,False,True,East
786,788,591,False,False,True,True,0,0,0,13,3,1,East,False,True,False,True,East
785,787,590,False,False,True,True,0,0,0,11,4,1,East,False,True,False,True,East
784,786,589,False,False,True,True,0,0,0,11,5,1,East,False,True,False,True,East
783,785,788,False,False,False,True,0,0,0,9,6,1,East,False,True,False,True,East
782,784,787,False,False,False,True,0,0,0,10,7,1,East,False,True,False,True,East
781,783,786,False,False,False,True,0,11,0,8,8,1,East,False,True,False,True,East
780,782,785,False,False,False,True,0,8,0,6,9,1,East,False,True,False,False,North
